Page URL,Data added,Name,URL
https://www.notion.so/37bd1bd2c5ca485088692fd432365ad8,"""2022-11-21T23:18:00.000Z""",Holistic Evaluation of Language Models,"""https://arxiv.org/abs/2211.09110"""
https://www.notion.so/6cc2d803f2464e0d8fe8cf5bf9b05200,"""2022-11-21T19:49:00.000Z""",Structure-based drug design with geometric deep learning,"""https://arxiv.org/abs/2210.11250"""
https://www.notion.so/55e65cb840bd4f61861e1d14594852d4,"""2022-11-21T10:24:00.000Z""",Wellington: a novel method for the accurate identification of digital genomic footprints from DNase-seq data,"""https://academic.oup.com/nar/article/41/21/e201/1283596"""
https://www.notion.so/43b258382bd54009b60870e31583f0ef,"""2022-11-21T07:32:00.000Z""",Benchmarking second and third-generation sequencing platforms for microbial metagenomics,"""https://www.nature.com/articles/s41597-022-01762-z"""
https://www.notion.so/a506a6de249a4a74878fc11a75da9f40,"""2022-11-19T23:22:00.000Z""",AlloSigMA 2: paving the way to designing allosteric effectors and to exploring allosteric effects of mutations,"""https://academic.oup.com/nar/article/48/W1/W116/5835812"""
https://www.notion.so/a51cebe8a9cd4a66b8b073e8410d0d12,"""2022-11-19T23:19:00.000Z""",FATCAT 2.0: towards a better understanding of the structural diversity of proteins | Nucleic Acids Research | Oxford Academic,"""https://academic.oup.com/nar/article/48/W1/W60/5848494"""
https://www.notion.so/3955302b13804a03b0baf7f27d6e7ab2,"""2022-11-19T20:44:00.000Z""",Prediction of multiple conformational states by combining sequence clustering with AlphaFold2 ,"""https://www.biorxiv.org/content/10.1101/2022.10.17.512570v1"""
https://www.notion.so/9ac559043c1745b68b9855064c918908,"""2022-11-18T22:41:00.000Z""",Estimation of Drug-Target Residence Time by Targeted Molecular Dynamics Simulations,"""https://pubs.acs.org/doi/abs/10.1021/acs.jcim.2c00852"""
https://www.notion.so/18bf844945d248979ccd03567055c6bc,"""2022-11-09T20:34:00.000Z""",,"""https://www.nature.com/articles/s41587-022-01491-z?s=09"""
https://www.notion.so/b3eeb3e521904161b40769f122b7fc29,"""2022-11-08T09:19:00.000Z""",Predicting effects of noncoding variants with deep learning–based sequence model,"""https://www.nature.com/articles/nmeth.3547"""
https://www.notion.so/c23a54e13d0d452e8daa157f2718077a,"""2022-11-08T09:16:00.000Z""",DeepPN: a deep parallel neural network based on convolutional neural network and graph convolutional network for predicting RNA-protein binding sites,"""https://bmcbioinformatics.biomedcentral.com/articles/10.1186/s12859-022-04798-5"""
https://www.notion.so/c954f9182e0c4bd49e899b3944fc7a4f,"""2022-11-08T09:15:00.000Z""",A review of deep learning applications in human genomics using next-generation sequencing data,"""https://humgenomics.biomedcentral.com/articles/10.1186/s40246-022-00396-x"""
https://www.notion.so/64edd8a71f1246a088c9cb6123e3bec3,"""2022-11-07T12:18:00.000Z""",Genomic atlas of the human plasma proteome,"""https://www.nature.com/articles/s41586-018-0175-2"""
https://www.notion.so/e89b2b2d3dd54fd49e8327b39d63d22f,"""2022-11-07T12:16:00.000Z""",Using deep learning to annotate the protein universe | Nature Biotechnology,"""https://www.nature.com/articles/s41587-021-01179-w?utm_campaign=The%20Batch&utm_medium=email&_hsmi=222428230&_hsenc=p2ANqtz-_omZ5vy96fm-YWH9ohJ6LGZ-vyEIKoqksFc74BGIg5FDUHcvmdiDGUE3LB8NEI6eBDsT1kgYDMwA1SeDjtNjbAj49vnw&utm_content=222428230&utm_source=hs_email"""
https://www.notion.so/39e16cf14d764ce09461b3c0225c5fe1,"""2022-11-07T12:16:00.000Z""",Transformer-based protein generation with regularized latent space optimization | Nature Machine Intelligence,"""https://www.nature.com/articles/s42256-022-00532-1"""
https://www.notion.so/acb6c54d1c53408693e1d31979933034,"""2022-11-07T12:15:00.000Z""",RL-MLZerD: Multimeric protein docking using reinforcement learning,"""https://www.frontiersin.org/articles/10.3389/fmolb.2022.969394/full#.Ywjl5vJhlgA"""
https://www.notion.so/7c08eb1960aa41df85771a07760240e2,"""2022-11-03T11:06:00.000Z""",Current and Emerging Methods for the Synthesis of Single-Stranded DNA - PMC,"""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7073533/"""
https://www.notion.so/94282ab7e1e146a8a23e49c4f1fc2e81,"""2022-11-02T13:57:00.000Z""",Synthetic Genomics From a Yeast Perspective - PMC,"""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8979029/"""
https://www.notion.so/ac3865e002b64f2d895535ef8c327eb6,"""2022-11-02T13:34:00.000Z""",Advances in long DNA synthesis - ScienceDirect,"""https://www.sciencedirect.com/science/article/pii/B9780128214770000143"""
https://www.notion.so/de0da69a785a4fedbe11d34b1c3d707c,"""2022-10-31T17:43:00.000Z""",[2209.14734] DiGress: Discrete Denoising diffusion for graph generation,"""https://arxiv.org/abs/2209.14734"""
https://www.notion.so/5ba5a9e3d19e477784a7970b5b5e5781,"""2022-10-31T14:11:00.000Z""","Fragment Optimization of Reversible Binding to the Switch II Pocket on KRAS Leads to a Potent, In Vivo Active KRASG12C Inhibitor | Journal of Medicinal Chemistry","""https://pubs.acs.org/doi/10.1021/acs.jmedchem.2c01120"""
https://www.notion.so/f970c633b20b4de58b684a7a8fce22f9,"""2022-10-30T09:44:00.000Z""",Reweighting methods for elucidation of conformation ensembles of proteins,"""https://www.sciencedirect.com/science/article/pii/S0959440X2200149X?casa_token=uI7bmeDs8SkAAAAA%3AroE5jsY0_0kBqUxwY8f2DiUQ5Sy0Gj9RdjaomlAbk_l2Wg1VCOW8wTJbM8_eiC0bQwO0umI-VLs&s=09"""
https://www.notion.so/7298cba2ab0e4946ba6155f11c260158,"""2022-10-28T15:48:00.000Z""",Generic Attention-model Explainability for InterpretingBi-Modal and Encoder-Decoder Transformers,"""https://ar5iv.labs.arxiv.org/html/2103.15679"""
https://www.notion.so/387b44829b4b4471995c0388b47223d6,"""2022-10-28T10:02:00.000Z""","The language of proteins: NLP, machine learning & protein sequences - PMC","""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8050421/"""
https://www.notion.so/9a5b81b4bb2f43a495f862f3711f5f95,"""2022-10-28T09:10:00.000Z""","Structure-based Drug Design with Equivariant Diffusion ModelsArne Schneuing, ","""https://arxiv.org/abs/2210.13695?s=09"""
https://www.notion.so/62201a1ab78746fd8a2f5d09b267e95d,"""2022-10-28T07:14:00.000Z""",In-context Reinforcement Learning with Algorithm Distillation,"""https://arxiv.org/abs/2210.14215?s=09"""
https://www.notion.so/359781ed916c4c7aabc931840e097289,"""2022-10-21T20:10:00.000Z""",Graph Neural Networks for Natural Language Processing: A Survey,"""https://arxiv.org/abs/2106.06090?s=09"""
https://www.notion.so/037b707257bb4f9c882141b8d1edeb5f,"""2022-10-14T12:16:00.000Z""",Deep learning of cross-species single-cell landscapes identifies conserved regulatory programs underlying cell types | Nature Genetics,"""https://www.nature.com/articles/s41588-022-01197-7"""
https://www.notion.so/847f3fba7e9e4b75a7fc5c24c243dffa,"""2022-10-07T16:55:00.000Z""",Understanding Diffusion Models: A Unified Perspective,"""https://arxiv.org/abs/2208.11970v1"""
https://www.notion.so/4166a8c6a572420e988c97af3b0e60af,"""2022-09-27T10:27:00.000Z""",Benefits and limitations of genome-wide association studies,"""https://www.nature.com/articles/s41576-019-0127-1"""
https://www.notion.so/17719c8bc9d64970ace1bc9a2b8ab4b2,"""2022-09-27T10:25:00.000Z""",Reaching the End-Game for GWAS: Machine Learning Approaches for the Prioritization of Complex Disease Loci,"""https://www.frontiersin.org/articles/10.3389/fgene.2020.00350/full"""
https://www.notion.so/1bb990ed1de34d6a9369eb587c5a645b,"""2022-09-27T08:38:00.000Z""",The Many Faces of Information Geometry,null
https://www.notion.so/cfcb3930ee61414aaea73fd10bb4589e,"""2022-09-21T09:00:00.000Z""",Diffusion Models: A Comprehensive Survey of Methods and Applications,"""https://arxiv.org/abs/2209.00796"""
https://www.notion.so/5246cee630a34bd49f2645fee2fb6582,"""2022-09-19T07:12:00.000Z""",Scientists are using AI to dream up revolutionary new proteins,"""https://www.nature.com/articles/d41586-022-02947-7"""
https://www.notion.so/207b17631ad84bf58c580b2bd3934f00,"""2022-09-19T07:12:00.000Z""",Scientists are using AI to dream up revolutionary new proteins,"""https://www.nature.com/articles/d41586-022-02947-7"""
https://www.notion.so/2a62bdc25399492c9b873e6c14e61889,"""2022-09-06T21:50:00.000Z""",Smart software untangles gene regulation in cells,"""https://www.nature.com/articles/d41586-022-02826-1"""
https://www.notion.so/1a66e3acc7a64b1ca5f48d74f9dac9e5,"""2022-09-06T21:29:00.000Z""",From sequence to function through structure: deep learning for protein design | bioRxiv,"""https://www.biorxiv.org/content/10.1101/2022.08.31.505981v1"""
https://www.notion.so/7000f6ddac274b59bf75876f70b4d421,"""2022-08-30T10:10:00.000Z""",Sequence Alignment/Map format and SAMtools,"""https://academic.oup.com/bioinformatics/article/25/16/2078/204688"""
https://www.notion.so/c4753d079634427180b15b270f9a5136,"""2022-08-29T08:27:00.000Z""",Deep self-supervised learning for biosynthetic gene cluster detection and product classification,"""https://www.biorxiv.org/content/10.1101/2022.07.22.500861v1"""
https://www.notion.so/8e0583de47bc4107a7d91d74393fef09,"""2022-08-28T19:32:00.000Z""",,"""https://onlinelibrary.wiley.com/doi/10.1002/bies.202200105?s=09"""
https://www.notion.so/4fc622749d3c4ffb8ba37e22ffa9e3b9,"""2022-08-28T10:06:00.000Z""",Genome-wide prediction of disease variants with a deep protein language model,"""https://www.biorxiv.org/content/10.1101/2022.08.25.505311v1"""
https://www.notion.so/9d7271e2b7154ad7bc130ca263cbbdd9,"""2022-08-27T07:44:00.000Z""",Understanding Diffusion Models: A Unified Perspective,"""https://arxiv.org/abs/2208.11970?s=09"""
https://www.notion.so/31e4bca72ea548198cdbe6157e4156f5,"""2022-08-25T21:14:00.000Z""",,"""https://www.nature.com/articles/s41525-022-00323-y"""
https://www.notion.so/5aa0f70ec5f34194bd50e232816836c0,"""2022-08-25T20:15:00.000Z""",PFDB: A standardized protein folding database with temperature correction | Scientific Reports,"""https://www.nature.com/articles/s41598-018-36992-y/"""
https://www.notion.so/823456406d6d488b8f1f925d2758a7ba,"""2022-08-25T20:13:00.000Z""",The modular cell gets connected | Science,"""https://www.science.org/doi/10.1126/science.abo2360"""
https://www.notion.so/1137695cb96848bbb1774ed08848fac7,"""2022-08-25T09:22:00.000Z""",Accurate calculation of side chain packing and free energy with applications to protein molecular dynamics,"""https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1006342"""
https://www.notion.so/e7aafbb4a8444efa9e124e56b60cbffe,"""2022-08-25T09:21:00.000Z""",Trajectory-based training enables protein simulations with accurate folding and Boltzmann ensembles in cpu-hours,"""https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1006578#references"""
https://www.notion.so/c2b26ed220d4481698b10880c77be96a,"""2022-08-18T15:15:00.000Z""",ICCV 2021 Open Access Repository,"""https://openaccess.thecvf.com/content/ICCV2021/html/Islam_A_Broad_Study_on_the_Transferability_of_Visual_Representations_With_ICCV_2021_paper.html"""
https://www.notion.so/868c9b0434224ce0ac36c295cf44f94a,"""2022-08-16T07:51:00.000Z""",Transformer: arbitrary frame prediction with generative models,null
https://www.notion.so/161ccf32c4204b3786340bddc856498e,"""2022-07-26T14:20:00.000Z""",PRISMOID: a comprehensive 3D structure database for post-translational modifications and mutations with functional impact | Briefings in Bioinformatics | Oxford Academic,"""https://academic.oup.com/bib/article/21/3/1069/5510293?login=false"""
https://www.notion.so/f7d6304914844e37a5cd582fcbd55525,"""2022-07-26T14:19:00.000Z""",MusiteDeep: a deep-learning based webserver for protein post-translational modification site prediction and visualization | Nucleic Acids Research | Oxford Academic,"""https://academic.oup.com/nar/article/48/W1/W140/5824154?itm_medium=sidebar&itm_campaign=trendmd-pilot&itm_source=trendmd-widget&itm_content=nar"""
https://www.notion.so/8061a28b008b48a299a6dead8b8bc3f1,"""2022-07-24T13:30:00.000Z""",Frontiers | Reaching the End-Game for GWAS: Machine Learning Approaches for the Prioritization of Complex Disease Loci,"""https://www.frontiersin.org/articles/10.3389/fgene.2020.00350/full"""
https://www.notion.so/aecbc8ee95e0478198661ce1452c547a,"""2022-07-22T09:23:00.000Z""",Genome-wide association studies | Nature Reviews Methods Primers,"""https://www.nature.com/articles/s43586-021-00056-9"""
https://www.notion.so/bc4c463562c74e78a50c354b85056cb3,"""2022-06-16T14:42:00.000Z""",Sampling alternative conformational states of transporters and receptors with AlphaFold2 | eLife,"""https://elifesciences.org/articles/75751"""
https://www.notion.so/564a0fbd971942d0bf34a4f1e28c8a11,"""2022-06-15T11:24:00.000Z""",Single-cell transcriptomics in the context of long-read nanopore sequencing,"""https://www.tandfonline.com/doi/full/10.1080/13102818.2021.1988868"""
